original_path	new_path	reason	size_bytes	md5
C:\ALL THEORY\ENGINE_O4_test_hodge_orderschedule_occurrence_preflight_cpu.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\ENGINE_O4_test_hodge_orderschedule_occurrence_preflight_cpu.py	pattern ^test_Hodge_.*\.py$	2962	37cdd6434e4cd67f737d1d0c8a58a06a
C:\ALL THEORY\test_ENGINE_O4_hodge_rootface_occurrence_preflight_colab.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\test_ENGINE_O4_hodge_rootface_occurrence_preflight_colab.py	pattern ^test_Hodge_.*\.py$	41671	dae48c3e077dfe0cd95d2ce3369f038b
C:\ALL THEORY\ENGINE_O4_test_hodge_su3_exact_markedcluster_m4_colab.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\ENGINE_O4_test_hodge_su3_exact_markedcluster_m4_colab.py	pattern ^test_Hodge_.*\.py$	8944	4d79a746d5299972e22869363d6fc198
C:\ALL THEORY\test_ENGINE_Y4_hodge_canonical_o4_production_colab.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\test_ENGINE_Y4_hodge_canonical_o4_production_colab.py	pattern ^test_Hodge_.*\.py$	56567	091a59d9f92945df2a0692298ace24a2
C:\ALL THEORY\ENGINE_TROM_tromino_candidate_closed_form_check.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_TROM_tromino_candidate_closed_form_check.py	byte-identical copy of programs/one_plaquette/tromino_o3/ENGINE_TROM_tromino_candidate_closed_form_check.py	3572	4009fac7bb3b8ed8ccfbed8b080f7c20
C:\ALL THEORY\ENGINE_TROM_tromino_contract_independent_check.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_TROM_tromino_contract_independent_check.py	byte-identical copy of programs/one_plaquette/tromino_o3/ENGINE_TROM_tromino_contract_independent_check.py	13751	dc0994fb6639311d1e5a253d852ddbf9
C:\ALL THEORY\ENGINE_TROM_tromino_o3_candidate_lift_diagnostic.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_TROM_tromino_o3_candidate_lift_diagnostic.py	byte-identical copy of programs/one_plaquette/tromino_o3/ENGINE_TROM_tromino_o3_candidate_lift_diagnostic.py	16023	57abf7873391c5a78964c01229c63cc4
C:\ALL THEORY\ENGINE_TROM_tromino_o3_su3_weight_cards.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_TROM_tromino_o3_su3_weight_cards.py	byte-identical copy of programs/one_plaquette/tromino_o3/ENGINE_TROM_tromino_o3_su3_weight_cards.py	12906	81b3dc5fa7dce71c1d522f8085fa7ec1
C:\ALL THEORY\ENGINE_TROM_tromino_weight_constraint_certificate.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_TROM_tromino_weight_constraint_certificate.py	byte-identical copy of programs/one_plaquette/tromino_o3/ENGINE_TROM_tromino_weight_constraint_certificate.py	16757	b402bfba27f6fbed647f5b92a53da125
C:\ALL THEORY\NB_RCAP_wilson_su3_rare_defect_peierls_probe_v2.ipynb	C:\ALL THEORY\QUARANTINE\duplicates_exact\NB_RCAP_wilson_su3_rare_defect_peierls_probe_v2.ipynb	byte-identical copy of programs/one_plaquette/NB_RCAP_wilson_su3_rare_defect_peierls_probe_v2.ipynb	18015	ea366762a4be1ae72ac412d607e3d4d0
C:\ALL THEORY\wilson_su3_rooted_defect_peierls_probe (1).ipynb	C:\ALL THEORY\QUARANTINE\duplicates_exact\wilson_su3_rooted_defect_peierls_probe (1).ipynb	byte-identical copy of SIMULATIONS/wilson_su3_rooted_defect_peierls_probe (1).ipynb	431655	d1a38a73cd298a71cb8bedf0b701cc7e
C:\ALL THEORY\wilson_su3_rooted_defect_peierls_probe.ipynb	C:\ALL THEORY\QUARANTINE\duplicates_exact\wilson_su3_rooted_defect_peierls_probe.ipynb	byte-identical copy of SIMULATIONS/wilson_su3_rooted_defect_peierls_probe.ipynb	21936	ec9686857482824a25dcdf5575fb5c65
C:\ALL THEORY\NOTE_Y4_band_curvature_correction_2026-06-13.md	C:\ALL THEORY\theory\notes\NOTE_Y4_band_curvature_correction_2026-06-13.md	pattern .*\.md$	2819	f033448d0c273ea02c2dbcfea1ef9506
C:\ALL THEORY\y4_band_curvature_exact.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_band_curvature_exact.py	byte-identical copy of SIMULATIONS/y4_band_curvature_exact.py	1903	6e2c35d1433906315138706819552b31
C:\ALL THEORY\NB_Y4_from_scratch_alt.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_from_scratch_alt.ipynb	pattern ^y4_.*\.ipynb$	406367	63071753229f3d893e2a448a8160f812
C:\ALL THEORY\NB_Y4_from_scratch.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_from_scratch.ipynb	pattern ^y4_.*\.ipynb$	403081	ddceeb8663ad5c03e0fb6720bea483f0
C:\ALL THEORY\y4_corrected_global_minimum_certificate (1).ipynb	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_corrected_global_minimum_certificate (1).ipynb	byte-identical copy of SIMULATIONS/y4_corrected_global_minimum_certificate (1).ipynb	41861	a7e5bd71202832f24bba854640bd5cfd
C:\ALL THEORY\y4_corrected_global_minimum_certificate.ipynb	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_corrected_global_minimum_certificate.ipynb	byte-identical copy of SIMULATIONS/y4_corrected_global_minimum_certificate.ipynb	31794	6eebcf8b481221dbf260cad7c3ab0a30
C:\ALL THEORY\NB_Y4_d3_vertex_singlet_dictionary_generator.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_d3_vertex_singlet_dictionary_generator.ipynb	pattern ^y4_.*\.ipynb$	19153	158263d75e8637dc217a3a37fe161984
C:\ALL THEORY\y4_d3_vertex_singlet_dictionary_generator_FIXED_EXECUTED.ipynb	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_d3_vertex_singlet_dictionary_generator_FIXED_EXECUTED.ipynb	byte-identical copy of programs/one_plaquette/y4_o3_flatband_verification/NB_Y4_d3_vertex_singlet_dictionary_generator.ipynb	29564	7e22082e6b15d3ee08ac3a8fe56407d3
C:\ALL THEORY\y4_exact_analytic_factorization_certificate (1).py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_exact_analytic_factorization_certificate (1).py	byte-identical copy of ENGINE_Y4_exact_analytic_factorization_certificate.py	13106	a07a8ab1d4726c13c1cabe1d0bcbb3ac
C:\ALL THEORY\y4_exact_analytic_factorization_certificate (2).py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_exact_analytic_factorization_certificate (2).py	byte-identical copy of ENGINE_Y4_exact_analytic_factorization_certificate.py	13106	a07a8ab1d4726c13c1cabe1d0bcbb3ac
C:\ALL THEORY\CERT_Y4_exact_analytic_factorization_certificate.json	C:\ALL THEORY\programs\y4_allrank\data\CERT_Y4_exact_analytic_factorization_certificate.json	pattern ^y4_.*\.(json|gz|txt)$	1642	7fbb3c68daa29fea3e0a4fe045724a45
C:\ALL THEORY\ENGINE_Y4_exact_analytic_factorization_certificate.py	C:\ALL THEORY\programs\y4_allrank\src\ENGINE_Y4_exact_analytic_factorization_certificate.py	pattern ^y4_(stage|sun_|su4|su6|final_endgame|exact_analytic|band_curvature|global_band|sos_a100|complete_from|corrected_global|d3_vertex|required_30).*\.py$	13106	a07a8ab1d4726c13c1cabe1d0bcbb3ac
C:\ALL THEORY\y4_exact_factorization_run (1).log	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_exact_factorization_run (1).log	byte-identical copy of y4_exact_factorization_run.log	3613	92c6198c1c803abf3f74272e29b20b65
C:\ALL THEORY\y4_exact_factorization_run.log	C:\ALL THEORY\records\runs\y4_exact_factorization_run.log	pattern .*\.log$	3613	92c6198c1c803abf3f74272e29b20b65
C:\ALL THEORY\y4_extracted_sources.zip	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_extracted_sources.zip	byte-identical copy of ZIP ARCHIVES/y4_extracted_sources.zip	118895	5210ecacf9e5e1c42ac687bf99bf1493
C:\ALL THEORY\NB_Y4_endgame_autobundle_alt.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_endgame_autobundle_alt.ipynb	pattern ^y4_.*\.ipynb$	33343	bed79f03c2ed8af806b446d1f6ca36fe
C:\ALL THEORY\NB_Y4_endgame_autobundle_alt2.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_endgame_autobundle_alt2.ipynb	pattern ^y4_.*\.ipynb$	133972	20c098e499264eb826e229f030d28b57
C:\ALL THEORY\NB_Y4_endgame_autobundle.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_endgame_autobundle.ipynb	pattern ^y4_.*\.ipynb$	289298	6bd5e76057bb34c9745801d31f4e8c17
C:\ALL THEORY\y4_final_endgame_autobundle.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_final_endgame_autobundle.py	byte-identical copy of SIMULATIONS/y4_final_endgame_autobundle.py	250760	9adc8e987444381d92cd831f7dbf1e2d
C:\ALL THEORY\AUDIT_Y4_independent.json	C:\ALL THEORY\programs\y4_allrank\data\AUDIT_Y4_independent.json	pattern ^y4_.*\.(json|gz|txt)$	766	88103bf4c78b0d7ad270d352842f4021
C:\ALL THEORY\CERT_Y4_global_band_edge_certificate.json	C:\ALL THEORY\programs\y4_allrank\data\CERT_Y4_global_band_edge_certificate.json	pattern ^y4_.*\.(json|gz|txt)$	3534	ba3e4be6cad34093413564c614f6c59f
C:\ALL THEORY\y4_global_band_edge_certificate_final.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_global_band_edge_certificate_final.py	byte-identical copy of programs/one_plaquette/y4_o3_flatband_verification/ENGINE_Y4_global_band_edge_certificate.py	26683	1a185081df1e4068dc9a48fe967a8280
C:\ALL THEORY\AUDIT_Y4_local_execution_report_2026-06-13.txt	C:\ALL THEORY\programs\y4_allrank\data\AUDIT_Y4_local_execution_report_2026-06-13.txt	pattern ^y4_.*\.(json|gz|txt)$	1677	f5846239105dfae6904a420caf16de52
C:\ALL THEORY\CERT_Y4_required_30_fusion_edges.json	C:\ALL THEORY\programs\y4_allrank\data\CERT_Y4_required_30_fusion_edges.json	pattern ^y4_.*\.(json|gz|txt)$	6076	98ebb047533a6893c4ccb8d3b07dd8c6
C:\ALL THEORY\ENGINE_Y4_sos_a100_validation.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_Y4_sos_a100_validation.py	byte-identical copy of tmp/y4_sos_repro/Y4_REAL_SPACE_SOS_PACKAGE/ENGINE_Y4_sos_a100_validation.py	16279	994896886943106c6279c034e5dff106
C:\ALL THEORY\MAN_Y4_sos_stage3g_target_manifest.json	C:\ALL THEORY\programs\y4_allrank\data\MAN_Y4_sos_stage3g_target_manifest.json	pattern ^y4_.*\.(json|gz|txt)$	24774	f45c37a4d7e51d114116f65b7d88573e
C:\ALL THEORY\y4_stage0_geometry_manifest.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage0_geometry_manifest.py	byte-identical copy of SIMULATIONS/y4_stage0_geometry_manifest.py	31738	272670e143cce43afbe75d5d20259f2c
C:\ALL THEORY\y4_stage1_stage2_autobundle (1).py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage1_stage2_autobundle (1).py	byte-identical copy of SIMULATIONS/y4_stage1_stage2_autobundle.py	28628	61c1a05c2b9691abead4bce653ddf655
C:\ALL THEORY\y4_stage1_stage2_autobundle.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage1_stage2_autobundle.py	byte-identical copy of SIMULATIONS/y4_stage1_stage2_autobundle.py	28628	61c1a05c2b9691abead4bce653ddf655
C:\ALL THEORY\y4_stage2_exact_haar_library.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage2_exact_haar_library.py	byte-identical copy of SIMULATIONS/y4_stage2_exact_haar_library.py	33774	d285d97e929376e4cd08f13e3fdbb8b0
C:\ALL THEORY\y4_stage3a_domino_recoupling_firewall.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage3a_domino_recoupling_firewall.py	byte-identical copy of SIMULATIONS/y4_stage3a_domino_recoupling_firewall.py	18087	2611cd03f658139ca16f26d6babfadb4
C:\ALL THEORY\y4_stage3b_stage3c_autobundle.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage3b_stage3c_autobundle.py	byte-identical copy of SIMULATIONS/y4_stage3b_stage3c_autobundle.py	72917	5e3653d744394f92e12cbadaa7d592ad
C:\ALL THEORY\y4_stage3d_domino_raw_trace_contraction.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage3d_domino_raw_trace_contraction.py	byte-identical copy of SIMULATIONS/y4_stage3d_domino_raw_trace_contraction.py	19240	15c1b0fb642d4a53e2626f38d8b44aa7
C:\ALL THEORY\y4_stage3e_trace_wiring_compiler.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage3e_trace_wiring_compiler.py	byte-identical copy of SIMULATIONS/y4_stage3e_trace_wiring_compiler.py	36149	c242d2893e0d652b050ded27ebfbce3f
C:\ALL THEORY\y4_stage3f_safe_nonresonant_evaluator.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage3f_safe_nonresonant_evaluator.py	byte-identical copy of SIMULATIONS/y4_stage3f_safe_nonresonant_evaluator.py	25998	50c0cbba1fee6a51ddad0b2e48294d56
C:\ALL THEORY\y4_stage3g_checkpointed.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage3g_checkpointed.py	byte-identical copy of SIMULATIONS/y4_stage3g_checkpointed.py	63190	83da2212c072925e150d917a0e804bbb
C:\ALL THEORY\y4_stage3h_complete_nonresonant_contraction.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_stage3h_complete_nonresonant_contraction.py	byte-identical copy of SIMULATIONS/y4_stage3h_complete_nonresonant_contraction.py	33858	72a3c615ccce76cb69d276d4a3dd2aa6
C:\ALL THEORY\NB_Y4_su4_exceptional_enumerator_v1.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_su4_exceptional_enumerator_v1.ipynb	pattern ^y4_.*\.ipynb$	40578	fbe057cedbaf4bd015773d1f442b812f
C:\ALL THEORY\NB_Y4_su4_hybrid_adapter_audit_v1.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_su4_hybrid_adapter_audit_v1.ipynb	pattern ^y4_.*\.ipynb$	32270	767ad2c2b9a2e2fcbfc78f6dbb171aa9
C:\ALL THEORY\NB_Y4_su4_local_algebra_v1.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_su4_local_algebra_v1.ipynb	pattern ^y4_.*\.ipynb$	40657	c360c8ce242a73b06e6547f948ac7c03
C:\ALL THEORY\ENGINE_Y4_su4_local_algebra_v1.py	C:\ALL THEORY\programs\y4_allrank\src\ENGINE_Y4_su4_local_algebra_v1.py	pattern ^y4_(stage|sun_|su4|su6|final_endgame|exact_analytic|band_curvature|global_band|sos_a100|complete_from|corrected_global|d3_vertex|required_30).*\.py$	31739	d2c3de24dc94f938a8d7064b4e63149c
C:\ALL THEORY\NB_Y4_su4_persistent_pipeline_v1.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_su4_persistent_pipeline_v1.ipynb	pattern ^y4_.*\.ipynb$	77822	63f97cee1fc13b00cf1ecf4dc27759b8
C:\ALL THEORY\ENGINE_Y4_su6_determinant.py	C:\ALL THEORY\programs\y4_allrank\src\ENGINE_Y4_su6_determinant.py	pattern ^y4_(stage|sun_|su4|su6|final_endgame|exact_analytic|band_curvature|global_band|sos_a100|complete_from|corrected_global|d3_vertex|required_30).*\.py$	17770	b02231b839d5552f85f2bcbb7c2f0964
C:\ALL THEORY\NB_Y4_su6_determinant_stage0.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_su6_determinant_stage0.ipynb	pattern ^y4_.*\.ipynb$	26927	7fde33c24dfa1a2423b6e45e3d8ac5d6
C:\ALL THEORY\NB_Y4_su6_determinant_stage0_v2.ipynb	C:\ALL THEORY\programs\y4_allrank\src\NB_Y4_su6_determinant_stage0_v2.ipynb	pattern ^y4_.*\.ipynb$	26224	5d0207305b04145df6ddc680b89c32e2
C:\ALL THEORY\ENGINE_Y4_su6_determinant_stage0_v2.py	C:\ALL THEORY\programs\y4_allrank\src\ENGINE_Y4_su6_determinant_stage0_v2.py	pattern ^y4_(stage|sun_|su4|su6|final_endgame|exact_analytic|band_curvature|global_band|sos_a100|complete_from|corrected_global|d3_vertex|required_30).*\.py$	23329	575ab0d4c09f3b5e3fa14aade1243380
C:\ALL THEORY\ENGINE_Y4_su6_single_orbit_contraction_v1.py	C:\ALL THEORY\programs\y4_allrank\src\ENGINE_Y4_su6_single_orbit_contraction_v1.py	pattern ^y4_(stage|sun_|su4|su6|final_endgame|exact_analytic|band_curvature|global_band|sos_a100|complete_from|corrected_global|d3_vertex|required_30).*\.py$	21822	f71d71db38bef881762abe58f463c6f1
C:\ALL THEORY\ENGINE_Y4_su6_source_contract_v1.py	C:\ALL THEORY\programs\y4_allrank\src\ENGINE_Y4_su6_source_contract_v1.py	pattern ^y4_(stage|sun_|su4|su6|final_endgame|exact_analytic|band_curvature|global_band|sos_a100|complete_from|corrected_global|d3_vertex|required_30).*\.py$	19646	d18a52a9ee6e7f52446c722b99c9c1f6
C:\ALL THEORY\ENGINE_Y4_su6_word_enumerator_v1.py	C:\ALL THEORY\programs\y4_allrank\src\ENGINE_Y4_su6_word_enumerator_v1.py	pattern ^y4_(stage|sun_|su4|su6|final_endgame|exact_analytic|band_curvature|global_band|sos_a100|complete_from|corrected_global|d3_vertex|required_30).*\.py$	25744	f304572e39da322bf4e9d4f80246530b
C:\ALL THEORY\NOTE_Y4_sun_b_structured_expression.txt	C:\ALL THEORY\QUARANTINE\duplicates_exact\NOTE_Y4_sun_b_structured_expression.txt	byte-identical copy of programs/one_plaquette/sun_band_shape/NOTE_Y4_sun_b_structured_expression.txt	5543	f00db1cd65491e12721b85bf0a707320
C:\ALL THEORY\NOTE_Y4_sun_q_compact_z_formula.txt	C:\ALL THEORY\QUARANTINE\duplicates_exact\NOTE_Y4_sun_q_compact_z_formula.txt	byte-identical copy of programs/one_plaquette/sun_band_shape/NOTE_Y4_sun_q_compact_z_formula.txt	1585	e67a44bc02268a799926cd72753371f7
C:\ALL THEORY\y4_sun_stable_ordered_words.json.gz	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_sun_stable_ordered_words.json.gz	byte-identical copy of ZIP ARCHIVES/y4_sun_stable_ordered_words.json.gz	40626	c3f4170dc0f3304fefcd55c7b7704820
C:\ALL THEORY\y4_sun_stable_rank_stage1.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_sun_stable_rank_stage1.py	byte-identical copy of SU5_COMPLETE_FOURTH_ORDER_BUNDLE/SU5_COMPLETE_FOURTH_ORDER/y4_sun_stable_rank_stage1.py	27022	e77c809a91fcc97e856fd6d2be16f2fe
C:\ALL THEORY\CERT_Y4_sun_stable_stage1_summary_alt.json	C:\ALL THEORY\programs\y4_allrank\data\CERT_Y4_sun_stable_stage1_summary_alt.json	pattern ^y4_.*\.(json|gz|txt)$	2063	c3b67f50a89517c83e6f77b10a159802
C:\ALL THEORY\CERT_Y4_sun_stable_stage1_summary.json	C:\ALL THEORY\programs\y4_allrank\data\CERT_Y4_sun_stable_stage1_summary.json	pattern ^y4_.*\.(json|gz|txt)$	2066	38c1b455bac02a45b610a5919adc2aa6
C:\ALL THEORY\ENGINE_Y4_sun_symbolic_qab_verify.py	C:\ALL THEORY\programs\y4_allrank\src\ENGINE_Y4_sun_symbolic_qab_verify.py	pattern ^y4_(stage|sun_|su4|su6|final_endgame|exact_analytic|band_curvature|global_band|sos_a100|complete_from|corrected_global|d3_vertex|required_30).*\.py$	4375	77a45ca19180adfc04854c3d11eae73b
C:\ALL THEORY\y4_sun_walled_brauer_fixed_rank.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\y4_sun_walled_brauer_fixed_rank.py	byte-identical copy of SU5_COMPLETE_FOURTH_ORDER_BUNDLE/SU5_COMPLETE_FOURTH_ORDER/y4_sun_walled_brauer_fixed_rank.py	13258	1ceb78aafddd89c4bea44d0b886ffff9
C:\ALL THEORY\AUDIT_Y4_verification_status_alt_2026-06-13.md	C:\ALL THEORY\theory\notes\AUDIT_Y4_verification_status_alt_2026-06-13.md	pattern .*\.md$	10970	cdaec4260fe9482485658a038d816bed
C:\ALL THEORY\AUDIT_Y4_verification_status_2026-06-13.md	C:\ALL THEORY\theory\notes\AUDIT_Y4_verification_status_2026-06-13.md	pattern .*\.md$	8088	59e5546092162b6bdf1d8d5feccd85b0
C:\ALL THEORY\NB_Y4_ymcirc_pyclebsch_microscopic_audit.ipynb	C:\ALL THEORY\numerics\notebooks\NB_Y4_ymcirc_pyclebsch_microscopic_audit.ipynb	pattern .*\.ipynb$	19978	b5e04fae5fcc4913d6413d15a95807a9
C:\ALL THEORY\ZIP ARCHIVES\GLUEBALL_FLAT_BAND_SOURCE_RELEASE_V0_7.zip	C:\ALL THEORY\archive\zips\GLUEBALL_FLAT_BAND_SOURCE_RELEASE_V0_7.zip	release bundle (merged from 'ZIP ARCHIVES')	1404784	1341b0c9a04ec3cb1e19488cea1b2ec7
C:\ALL THEORY\ZIP ARCHIVES\GLUEBALL_FLAT_BAND_SOURCE_RELEASE_V0_8.zip	C:\ALL THEORY\archive\zips\GLUEBALL_FLAT_BAND_SOURCE_RELEASE_V0_8.zip	release bundle (merged from 'ZIP ARCHIVES')	1665284	0f40513795f5c3bce2440f14e290e14e
C:\ALL THEORY\ZIP ARCHIVES\GLUEBALL_STRING_NORMALIZATION_CORRECTION_V2.zip	C:\ALL THEORY\archive\zips\GLUEBALL_STRING_NORMALIZATION_CORRECTION_V2.zip	release bundle (merged from 'ZIP ARCHIVES')	39112	29347083fbf3dedace53c8f7c8bfa92a
C:\ALL THEORY\ZIP ARCHIVES\SHELL6_O2_FULL_INTERMEDIATE_V1_BUNDLE.zip	C:\ALL THEORY\archive\zips\SHELL6_O2_FULL_INTERMEDIATE_V1_BUNDLE.zip	release bundle (merged from 'ZIP ARCHIVES')	21766	80448ea2ca0e5d57215aa2f0386de013
C:\ALL THEORY\ZIP ARCHIVES\SHELL6_O2_SYMMETRY_REDUCED_V2_COMPLETE_RELEASE.zip	C:\ALL THEORY\archive\zips\SHELL6_O2_SYMMETRY_REDUCED_V2_COMPLETE_RELEASE.zip	release bundle (merged from 'ZIP ARCHIVES')	77923	382788034bca6c54322bf451322cf546
C:\ALL THEORY\ZIP ARCHIVES\SU3_KPS_STRING_COEFFICIENT_EXTRACTION_2026-06-14.zip	C:\ALL THEORY\archive\zips\SU3_KPS_STRING_COEFFICIENT_EXTRACTION_2026-06-14.zip	release bundle (merged from 'ZIP ARCHIVES')	3403	b6b54bc00453d4e55448e5fcfb57d65f
C:\ALL THEORY\ZIP ARCHIVES\SU3_O5_CONSOLIDATED_AND_Y6_PREFLIGHT_2026-06-14.zip	C:\ALL THEORY\archive\zips\SU3_O5_CONSOLIDATED_AND_Y6_PREFLIGHT_2026-06-14.zip	release bundle (merged from 'ZIP ARCHIVES')	30027	f75790b2dc29eacd3fe02c8493c6d644
C:\ALL THEORY\ZIP ARCHIVES\SU3_STRING_TENSION_O4_COMPLETE_BUNDLE (1).zip	C:\ALL THEORY\archive\zips\SU3_STRING_TENSION_O4_COMPLETE_BUNDLE (1).zip	release bundle (merged from 'ZIP ARCHIVES')	659143	c423780cf577b7e033ebfbd55898408e
C:\ALL THEORY\ZIP ARCHIVES\SU3_STRING_TENSION_O4_COMPLETE_BUNDLE.zip	C:\ALL THEORY\archive\zips\SU3_STRING_TENSION_O4_COMPLETE_BUNDLE.zip	release bundle (merged from 'ZIP ARCHIVES')	648783	fb97838e0ca3182ce370aa35d34576fe
C:\ALL THEORY\ZIP ARCHIVES\SU3_STRING_TENSION_PHYSICAL_O6_RELEASE_V2.zip	C:\ALL THEORY\archive\zips\SU3_STRING_TENSION_PHYSICAL_O6_RELEASE_V2.zip	release bundle (merged from 'ZIP ARCHIVES')	658407	72e0342c8d3e74d371a4eee5af4da3ec
C:\ALL THEORY\ZIP ARCHIVES\SU3_Y5_COMPLETE_FIFTH_ORDER_BUNDLE.zip	C:\ALL THEORY\archive\zips\SU3_Y5_COMPLETE_FIFTH_ORDER_BUNDLE.zip	release bundle (merged from 'ZIP ARCHIVES')	19754675	33343b4b95533143cf2b9884b8ccce47
C:\ALL THEORY\ZIP ARCHIVES\SU3_Y5_Y6_HISTORICAL_RECOVERY_R2_RESULTS (1).zip	C:\ALL THEORY\archive\zips\SU3_Y5_Y6_HISTORICAL_RECOVERY_R2_RESULTS (1).zip	release bundle (merged from 'ZIP ARCHIVES')	6419	4a084b8724bf31138d757f8d8089a9d1
C:\ALL THEORY\ZIP ARCHIVES\SU3_Y5_Y6_HISTORICAL_RECOVERY_RESULTS.zip	C:\ALL THEORY\archive\zips\SU3_Y5_Y6_HISTORICAL_RECOVERY_RESULTS.zip	release bundle (merged from 'ZIP ARCHIVES')	26359	63177229107b02868b3b55c6411f4742
C:\ALL THEORY\ZIP ARCHIVES\SU4_CLEAN_NO_EDIT_REPRODUCED.zip	C:\ALL THEORY\archive\zips\SU4_CLEAN_NO_EDIT_REPRODUCED.zip	release bundle (merged from 'ZIP ARCHIVES')	28634	41ee4932b0fd4b8016e4407acc693d07
C:\ALL THEORY\ZIP ARCHIVES\SU4_COMPLETE_FOURTH_ORDER_BUNDLE (1).zip	C:\ALL THEORY\archive\zips\SU4_COMPLETE_FOURTH_ORDER_BUNDLE (1).zip	release bundle (merged from 'ZIP ARCHIVES')	37476	daaf04034e8a6eaa0e89134ab289c883
C:\ALL THEORY\ZIP ARCHIVES\SU4_COMPLETE_FOURTH_ORDER_BUNDLE.zip	C:\ALL THEORY\archive\zips\SU4_COMPLETE_FOURTH_ORDER_BUNDLE.zip	release bundle (merged from 'ZIP ARCHIVES')	35193	17b9375465622be6695f8deaab4d1813
C:\ALL THEORY\ZIP ARCHIVES\SU4_DETERMINANT_COMPLETE_RELEASE.zip	C:\ALL THEORY\archive\zips\SU4_DETERMINANT_COMPLETE_RELEASE.zip	release bundle (merged from 'ZIP ARCHIVES')	715311	9d9ec543bce103a40849b9d0514500f5
C:\ALL THEORY\ZIP ARCHIVES\SU4_EXCEPTIONAL_ENUMERATOR_V1_LAUNCH_BUNDLE.zip	C:\ALL THEORY\archive\zips\SU4_EXCEPTIONAL_ENUMERATOR_V1_LAUNCH_BUNDLE.zip	release bundle (merged from 'ZIP ARCHIVES')	17374	8d1033b60e601a02ba6121d0dfe4d1e8
C:\ALL THEORY\ZIP ARCHIVES\SU4_HYBRID_ADAPTER_AUDIT_V1_LAUNCH_BUNDLE.zip	C:\ALL THEORY\archive\zips\SU4_HYBRID_ADAPTER_AUDIT_V1_LAUNCH_BUNDLE.zip	release bundle (merged from 'ZIP ARCHIVES')	15530	2bd6ada6ece4f51b3657981f64faf305
C:\ALL THEORY\ZIP ARCHIVES\SU4_HYBRID_COMPLETE_V2_BUNDLE.zip	C:\ALL THEORY\archive\zips\SU4_HYBRID_COMPLETE_V2_BUNDLE.zip	release bundle (merged from 'ZIP ARCHIVES')	255993	da3ce5e8fa2c9b8ae1112406888a21fa
C:\ALL THEORY\ZIP ARCHIVES\SU4_LOCAL_ALGEBRA_V1_LAUNCH_BUNDLE.zip	C:\ALL THEORY\archive\zips\SU4_LOCAL_ALGEBRA_V1_LAUNCH_BUNDLE.zip	release bundle (merged from 'ZIP ARCHIVES')	18858	1cc2515e242c605d77b9b28c02e5a72b
